# FieldId Time[UTC] deltaT[sec] RA Dec
15762 2021-09-07T06:27:54.910 99.139 132.30769 60.30293
15641 2021-09-07T06:29:34.049 98.794 131.31148 58.72908
15516 2021-09-07T06:31:12.843 866.465 130.39371 57.15523
14165 2021-09-07T06:45:39.308 290.143 126.00001 42.99055
13635 2021-09-07T06:50:29.451 91.278 124.61539 38.26900
13450 2021-09-07T06:52:00.729 101.509 124.83871 36.69514
13262 2021-09-07T06:53:42.238 91.354 123.80952 35.12129
13070 2021-09-07T06:55:13.592 288.595 124.04144 33.54744
12476 2021-09-07T07:00:02.187 288.147 122.97029 28.82588
11854 2021-09-07T07:04:50.334 95.89 121.99052 24.10432
11642 2021-09-07T07:06:26.224 95.867 121.69014 22.53047
11427 2021-09-07T07:08:02.091 95.844 121.39535 20.95662
11211 2021-09-07T07:09:37.935 378.83 121.10600 19.38277
10326 2021-09-07T07:15:56.765 287.25 120.53571 13.08736
09648 2021-09-07T07:20:44.015 282.951 119.73568 8.36580
08963 2021-09-07T07:25:26.966 99.969 119.47598 3.64424
08733 2021-09-07T07:27:06.935 3833.668 118.68996 2.07039
01094 2021-09-07T08:31:00.603 195.066 104.86956 -60.88372
00878 2021-09-07T08:34:15.669 952.492 103.10680 -64.03143
00191 2021-09-07T08:50:08.161 144.832 79.20000 -78.19611
00144 2021-09-07T08:52:32.993 156.057 69.54546 -79.76996
00104 2021-09-07T08:55:09.050 493.256 56.84211 -81.34381
00098 2021-09-07T09:03:22.306 152.704 0.00000 -81.34381
00178 2021-09-07T09:05:55.010 142.143 347.72726 -79.76996
00227 2021-09-07T09:08:17.153 132.828 338.39999 -78.19611
00281 2021-09-07T09:10:29.981 201.871 331.07144 -76.62225
00411 2021-09-07T09:13:51.852 119.981 326.08698 -73.47455
00485 2021-09-07T09:15:51.833 201.341 321.60001 -71.90070
00649 2021-09-07T09:19:13.174 195.385 318.13953 -68.75299
00837 2021-09-07T09:22:28.559 197.274 315.91837 -65.60529
01047 2021-09-07T09:25:45.833 195.855 313.76147 -62.45758
01280 2021-09-07T09:29:01.688 391.397 312.00000 -59.30987
01808 2021-09-07T09:35:33.085 286.765 308.93616 -53.01446
02256 2021-09-07T09:40:19.850 197.426 307.74191 -48.29290
02578 2021-09-07T09:43:37.276 91.324 306.21951 -45.14520
02746 2021-09-07T09:45:08.600 196.542 306.42856 -43.57134
03094 2021-09-07T09:48:25.142 91.472 305.08475 -40.42364
03274 2021-09-07T09:49:56.614 6027.969 305.30386 -38.84978
15812 2021-09-07T11:30:24.583 3563.685 286.15384 60.30293
15641 2021-09-07T12:29:48.268 98.709 131.31148 58.72908
15516 2021-09-07T12:31:26.977 98.387 130.39371 57.15523
15385 2021-09-07T12:33:05.364 98.095 129.54546 55.58138
15250 2021-09-07T12:34:43.459 97.828 128.75912 54.00752
15109 2021-09-07T12:36:21.287 97.586 128.02817 52.43367
14964 2021-09-07T12:37:58.873 286.079 127.34694 50.85982
14498 2021-09-07T12:42:44.952 97.065 126.33540 46.13826
14334 2021-09-07T12:44:22.017 91.591 125.78313 44.56441
14165 2021-09-07T12:45:53.608 289.894 126.00001 42.99055
13635 2021-09-07T12:50:43.502 192.632 124.61539 38.26900
13262 2021-09-07T12:53:56.134 91.816 123.80952 35.12129
13070 2021-09-07T12:55:27.950 288.383 124.04144 33.54744
12476 2021-09-07T13:00:16.333 187.842 122.97029 28.82588
12065 2021-09-07T13:03:24.175 100.091 122.88462 25.67818
11854 2021-09-07T13:05:04.266 95.828 121.99052 24.10432
11642 2021-09-07T13:06:40.094 570.716 121.69014 22.53047
10326 2021-09-07T13:16:10.810 91.894 120.53571 13.08736
10101 2021-09-07T13:17:42.704 287.113 120.80000 11.51350
09421 2021-09-07T13:22:29.817 191.362 120.00001 6.79195
08963 2021-09-07T13:25:41.179 4018.46 119.47598 3.64424
00984 2021-09-07T14:32:39.639 286.443 105.68807 -62.45758
00685 2021-09-07T14:37:26.082 723.2 103.69565 -67.17914
00192 2021-09-07T14:49:29.282 135.404 86.39999 -78.19611
00145 2021-09-07T14:51:44.686 146.303 77.72727 -79.76996
00105 2021-09-07T14:54:10.989 157.806 66.31579 -81.34381
00070 2021-09-07T14:56:48.795 80.131 50.62500 -82.91766
00069 2021-09-07T14:58:08.926 165.476 39.37500 -82.91766
00067 2021-09-07T15:00:54.402 79.065 16.87500 -82.91766
00066 2021-09-07T15:02:13.467 154.371 5.62500 -82.91766
00135 2021-09-07T15:04:47.838 143.043 350.52631 -81.34381
00177 2021-09-07T15:07:10.881 334.391 339.54544 -79.76996
00343 2021-09-07T15:12:45.272 514.184 325.71429 -75.04840
00739 2021-09-07T15:21:19.456 196.577 315.00000 -67.17914
00938 2021-09-07T15:24:36.033 192.308 312.81552 -64.03143
01160 2021-09-07T15:27:48.341 197.046 311.47827 -60.88372
01403 2021-09-07T15:31:05.387 193.314 309.60001 -57.73602
01667 2021-09-07T15:34:18.701 286.653 308.38232 -54.58831
02102 2021-09-07T15:39:05.354 194.351 307.20001 -49.86675
02415 2021-09-07T15:42:19.705 91.785 306.00000 -46.71905
02578 2021-09-07T15:43:51.490 287.821 306.21951 -45.14520
03094 2021-09-07T15:48:39.311 9499.317 305.08475 -40.42364
15876 2021-09-07T18:26:58.628 576.907 131.35136 61.87680
15109 2021-09-07T18:36:35.535 97.459 128.02817 52.43367
14964 2021-09-07T18:38:12.994 97.237 127.34694 50.85982
14813 2021-09-07T18:39:50.231 97.034 126.71053 49.28596
14658 2021-09-07T18:41:27.265 91.958 126.11465 47.71211
14498 2021-09-07T18:42:59.223 96.933 126.33540 46.13826
14334 2021-09-07T18:44:36.156 289.388 125.78313 44.56441
13815 2021-09-07T18:49:25.544 284.603 124.38203 39.84285
13262 2021-09-07T18:54:10.147 92.249 123.80952 35.12129
13070 2021-09-07T18:55:42.396 99.89 124.04144 33.54744
12875 2021-09-07T18:57:22.286 188.19 123.06122 31.97359
12476 2021-09-07T19:00:30.476 188.19 122.97029 28.82588
12065 2021-09-07T19:03:38.666 99.436 122.88462 25.67818
11854 2021-09-07T19:05:18.102 758.802 121.99052 24.10432
10101 2021-09-07T19:17:56.904 92.325 120.80000 11.51350
09876 2021-09-07T19:19:29.229 286.889 121.06194 9.93965
09192 2021-09-07T19:24:16.118 187.956 120.26201 5.21809
08734 2021-09-07T19:27:24.074 3908.019 120.26201 2.07039
00985 2021-09-07T20:32:32.093 198.791 108.99082 -62.45758
00780 2021-09-07T20:35:50.884 193.806 106.53061 -65.60529
00598 2021-09-07T20:39:04.690 512.379 104.65117 -68.75299
00244 2021-09-07T20:47:37.069 207.926 93.21429 -76.62225
00146 2021-09-07T20:51:04.995 135.932 85.90909 -79.76996
00106 2021-09-07T20:53:20.927 385.206 75.78947 -81.34381
00042 2021-09-07T20:59:46.133 233.948 27.69231 -84.49152
00097 2021-09-07T21:03:40.081 144.02 354.37500 -82.91766
00134 2021-09-07T21:06:04.101 337.614 341.05264 -81.34381
00280 2021-09-07T21:11:41.715 196.536 324.64285 -76.62225
00410 2021-09-07T21:14:58.251 113.434 320.86960 -73.47455
00484 2021-09-07T21:16:51.685 87.179 316.80002 -71.90070
00563 2021-09-07T21:18:18.864 110.322 317.25000 -70.32684
00648 2021-09-07T21:20:09.186 192.948 313.95349 -68.75299
00836 2021-09-07T21:23:22.134 194.679 312.24490 -65.60529
01046 2021-09-07T21:26:36.813 193.671 310.45871 -62.45758
01279 2021-09-07T21:29:50.484 89.232 309.00000 -59.30987
01403 2021-09-07T21:31:19.716 193.264 309.60001 -57.73602
01667 2021-09-07T21:34:32.980 194.737 308.38232 -54.58831
01952 2021-09-07T21:37:47.717 92.038 306.98630 -51.44061
02102 2021-09-07T21:39:19.755 194.067 307.20001 -49.86675
02415 2021-09-07T21:42:33.822 287.539 306.00000 -46.71905
02917 2021-09-07T21:47:21.361 92.343 304.85547 -41.99749
03094 2021-09-07T21:48:53.704 6184.573 305.08475 -40.42364
15925 2021-09-07T23:31:58.277 3419.643 290.27026 61.87680
15761 2021-09-08T00:28:57.920 97.658 129.23077 60.30293
15640 2021-09-08T00:30:35.578 97.377 128.36066 58.72908
15515 2021-09-08T00:32:12.955 568.523 127.55906 57.15523
14658 2021-09-08T00:41:41.478 478.091 126.11465 47.71211
13815 2021-09-08T00:49:39.569 92.581 124.38203 39.84285
13635 2021-09-08T00:51:12.150 192.148 124.61539 38.26900
13262 2021-09-08T00:54:24.298 191.861 123.80952 35.12129
12875 2021-09-08T00:57:36.159 188.478 123.06122 31.97359
12476 2021-09-08T01:00:44.637 188.477 122.97029 28.82588
12065 2021-09-08T01:03:53.114 950.434 122.88462 25.67818
09876 2021-09-08T01:19:43.548 474.801 121.06194 9.93965
08734 2021-09-08T01:27:38.349 3803.346 120.26201 2.07039
01096 2021-09-08T02:31:01.695 191.002 111.13043 -60.88372
00880 2021-09-08T02:34:12.697 92.139 110.09708 -64.03143
00781 2021-09-08T02:35:44.836 298.752 110.20408 -65.60529
00516 2021-09-08T02:40:43.588 91.866 105.75000 -70.32684
00440 2021-09-08T02:42:15.454 194.41 105.60001 -71.90070
00304 2021-09-08T02:45:29.864 104.844 102.85715 -75.04840
00245 2021-09-08T02:47:14.708 200.192 99.64285 -76.62225
00147 2021-09-08T02:50:34.900 125.517 94.09091 -79.76996
00107 2021-09-08T02:52:40.417 284.97 85.26316 -81.34381
00044 2021-09-08T02:57:25.387 306.701 55.38462 -84.49152
00040 2021-09-08T03:02:32.088 144.844 0.00000 -84.49152
00096 2021-09-08T03:04:56.932 132.197 343.12500 -82.91766
00133 2021-09-08T03:07:09.129 204.49 331.57895 -81.34381
00225 2021-09-08T03:10:33.619 195.907 324.00000 -78.19611
00342 2021-09-08T03:13:49.526 111.729 320.00000 -75.04840
00409 2021-09-08T03:15:41.255 388.82 315.65219 -73.47455
00738 2021-09-08T03:22:10.075 384.695 311.08694 -67.17914
01159 2021-09-08T03:28:34.770 89.974 308.34781 -60.88372
01279 2021-09-08T03:30:04.744 194.793 309.00000 -59.30987
01532 2021-09-08T03:33:19.537 192.003 307.38461 -56.16217
01807 2021-09-08T03:36:31.540 285.853 306.38297 -53.01446
02255 2021-09-08T03:41:17.393 378.223 305.41934 -48.29290
02917 2021-09-08T03:47:35.616 9608.6 304.85547 -41.99749
15875 2021-09-08T06:27:44.216 282.88 128.10811 61.87680
15515 2021-09-08T06:32:27.096 96.956 127.55906 57.15523
15384 2021-09-08T06:34:04.052 96.723 126.81818 55.58138
15249 2021-09-08T06:35:40.775 760.089 126.13139 54.00752
13992 2021-09-08T06:48:20.864 92.973 124.13792 41.41670
13815 2021-09-08T06:49:53.837 284.77 124.38203 39.84285
13262 2021-09-08T06:54:38.607 191.523 123.80952 35.12129
12875 2021-09-08T06:57:50.130 188.706 123.06122 31.97359
12476 2021-09-08T07:00:58.836 188.705 122.97029 28.82588
12065 2021-09-08T07:04:07.541 568.309 122.88462 25.67818
10773 2021-09-08T07:13:35.850 95.482 122.17194 16.23506
10550 2021-09-08T07:15:11.332 286.229 121.88341 14.66121
09876 2021-09-08T07:19:57.561 93.126 121.06194 9.93965
09649 2021-09-08T07:21:30.687 283.901 121.32159 8.36580
08964 2021-09-08T07:26:14.588 4271.485 121.04803 3.64424
00687 2021-09-08T08:37:26.073 190.837 111.52174 -67.17914
00517 2021-09-08T08:40:36.910 197.83 110.25000 -70.32684
00369 2021-09-08T08:43:54.740 297.176 106.95653 -73.47455
00194 2021-09-08T08:48:51.916 198.89 100.80000 -78.19611
00108 2021-09-08T08:52:10.806 124.681 94.73685 -81.34381
00073 2021-09-08T08:54:15.487 274.532 84.37500 -82.91766
00023 2021-09-08T08:58:50.019 77.119 47.36842 -86.06537
00022 2021-09-08T09:00:07.138 76.055 28.42105 -86.06537
00021 2021-09-08T09:01:23.193 146.384 9.47368 -86.06537
00065 2021-09-08T09:03:49.577 131.722 346.15387 -84.49152
00095 2021-09-08T09:06:01.299 203.559 331.87500 -82.91766
00175 2021-09-08T09:09:24.858 198.269 323.18182 -79.76996
00279 2021-09-08T09:12:43.127 106.631 318.21429 -76.62225
00341 2021-09-08T09:14:29.758 192.907 314.28574 -75.04840
00483 2021-09-08T09:17:42.665 89.317 312.00000 -71.90070
00562 2021-09-08T09:19:11.982 386.135 312.75000 -70.32684
00937 2021-09-08T09:25:38.117 190.902 309.32037 -64.03143
01159 2021-09-08T09:28:49.019 193.956 308.34781 -60.88372
01402 2021-09-08T09:32:02.975 191.518 306.72000 -57.73602
01666 2021-09-08T09:35:14.493 91.337 305.73526 -54.58831
01807 2021-09-08T09:36:45.830 285.811 306.38297 -53.01446
02255 2021-09-08T09:41:31.641 286.716 305.41934 -48.29290
02745 2021-09-08T09:46:18.357 9800.757 304.28571 -43.57134
15760 2021-09-08T12:29:39.114 375.92 126.15385 60.30293
15249 2021-09-08T12:35:55.034 96.316 126.13139 54.00752
15108 2021-09-08T12:37:31.350 96.124 125.49297 52.43367
14963 2021-09-08T12:39:07.474 95.955 124.89796 50.85982
14812 2021-09-08T12:40:43.429 189.157 124.34211 49.28596
14497 2021-09-08T12:43:52.586 189.13 124.09938 46.13826
14164 2021-09-08T12:47:01.716 93.339 123.88235 42.99055
13992 2021-09-08T12:48:35.055 569.166 124.13792 41.41670
12875 2021-09-08T12:58:04.221 188.874 123.06122 31.97359
12476 2021-09-08T13:01:13.095 188.873 122.97029 28.82588
12065 2021-09-08T13:04:21.968 568.305 122.88462 25.67818
10773 2021-09-08T13:13:50.273 95.298 122.17194 16.23506
10550 2021-09-08T13:15:25.571 93.451 121.88341 14.66121
10327 2021-09-08T13:16:59.022 285.757 122.14285 13.08736
09649 2021-09-08T13:21:44.779 93.483 121.32159 8.36580
09422 2021-09-08T13:23:18.262 190.447 121.57895 6.79195
08964 2021-09-08T13:26:28.709 188.684 121.04803 3.64424
08506 2021-09-08T13:29:37.393 4170.616 121.04803 0.49654
00600 2021-09-08T14:39:08.009 386.592 113.02325 -68.75299
00305 2021-09-08T14:45:34.601 185.762 108.57143 -75.04840
00195 2021-09-08T14:48:40.363 109.064 108.00000 -78.19611
00148 2021-09-08T14:50:29.427 197.302 102.27273 -79.76996
00074 2021-09-08T14:53:46.729 247.572 95.62500 -82.91766
00024 2021-09-08T14:57:54.301 289.714 66.31579 -86.06537
00039 2021-09-08T15:02:44.015 129.153 350.52634 -86.06537
00064 2021-09-08T15:04:53.168 202.24 332.30771 -84.49152
00132 2021-09-08T15:08:15.408 196.996 322.10526 -81.34381
00224 2021-09-08T15:11:32.404 296.7 316.79999 -78.19611
00408 2021-09-08T15:16:29.104 281.87 310.43481 -73.47455
00647 2021-09-08T15:21:10.974 191.036 309.76746 -68.75299
00835 2021-09-08T15:24:22.010 192.16 308.57141 -65.60529
01045 2021-09-08T15:27:34.170 191.491 307.15594 -62.45758
01278 2021-09-08T15:30:45.661 283.059 306.00000 -59.30987
01666 2021-09-08T15:35:28.720 191.99 305.73526 -54.58831
01951 2021-09-08T15:38:40.710 93.406 304.52054 -51.44061
02101 2021-09-08T15:40:14.116 285.039 304.80002 -49.86675
02577 2021-09-08T15:44:59.155 93.485 304.02441 -45.14520
02745 2021-09-08T15:46:32.640 9800.636 304.28571 -43.57134
15760 2021-09-08T18:29:53.276 191.935 126.15385 60.30293
15514 2021-09-08T18:33:05.211 472.289 124.72441 57.15523
14812 2021-09-08T18:40:57.500 95.572 124.34211 49.28596
14657 2021-09-08T18:42:33.072 93.644 123.82166 47.71211
14497 2021-09-08T18:44:06.716 95.514 124.09938 46.13826
14333 2021-09-08T18:45:42.230 93.678 123.61446 44.56441
14164 2021-09-08T18:47:15.908 379.786 123.88235 42.99055
13449 2021-09-08T18:53:35.694 282.759 122.90322 36.69514
12875 2021-09-08T18:58:18.453 188.982 123.06122 31.97359
12476 2021-09-08T19:01:27.435 188.982 122.97029 28.82588
12065 2021-09-08T19:04:36.417 473.011 122.88462 25.67818
10993 2021-09-08T19:12:29.428 95.112 122.46575 17.80891
10773 2021-09-08T19:14:04.540 95.085 122.17194 16.23506
10550 2021-09-08T19:15:39.625 93.798 121.88341 14.66121
10327 2021-09-08T19:17:13.423 378.974 122.14285 13.08736
09422 2021-09-08T19:23:32.397 93.816 121.57895 6.79195
09193 2021-09-08T19:25:06.213 188.829 121.83406 5.21809
08735 2021-09-08T19:28:15.042 4355.781 121.83406 2.07039
00518 2021-09-08T20:40:50.823 282.19 114.75000 -70.32684
00306 2021-09-08T20:45:33.013 97.323 114.28572 -75.04840
00247 2021-09-08T20:47:10.336 190.398 112.50000 -76.62225
00149 2021-09-08T20:50:20.734 191.308 110.45454 -79.76996
00075 2021-09-08T20:53:32.042 110.772 106.87500 -82.91766
00047 2021-09-08T20:55:22.814 110.205 96.92308 -84.49152
00025 2021-09-08T20:57:13.019 133.092 85.26316 -86.06537
00010 2021-09-08T20:59:26.111 66.822 55.38462 -87.63922
00009 2021-09-08T21:00:32.933 64.579 27.69231 -87.63922
00008 2021-09-08T21:01:37.512 130.335 0.00000 -87.63922
00038 2021-09-08T21:03:47.847 197.336 331.57895 -86.06537
00094 2021-09-08T21:07:05.183 488.998 320.62500 -82.91766
00340 2021-09-08T21:15:14.181 190.42 308.57144 -75.04840
00482 2021-09-08T21:18:24.601 91.66 307.20001 -71.90070
00561 2021-09-08T21:19:56.261 190.425 308.25000 -70.32684
00737 2021-09-08T21:23:06.686 191.239 307.17392 -67.17914
00936 2021-09-08T21:26:17.925 189.73 305.82523 -64.03143
01158 2021-09-08T21:29:27.655 284.123 305.21738 -60.88372
01531 2021-09-08T21:34:11.778 190.216 304.61539 -56.16217
01806 2021-09-08T21:37:21.994 92.977 303.82977 -53.01446
01951 2021-09-08T21:38:54.971 284.718 304.52054 -51.44061
02414 2021-09-08T21:43:39.689 93.807 303.75000 -46.71905
02577 2021-09-08T21:45:13.496 285.162 304.02441 -45.14520
03093 2021-09-08T21:49:58.658 9517.555 303.05084 -40.42364
15874 2021-09-09T00:28:36.213 378.686 124.86486 61.87680
15383 2021-09-09T00:34:54.899 95.249 124.09091 55.58138
15248 2021-09-09T00:36:30.148 377.178 123.50365 54.00752
14657 2021-09-09T00:42:47.326 189.169 123.82166 47.71211
14333 2021-09-09T00:45:56.495 379.168 123.61446 44.56441
13634 2021-09-09T00:52:15.663 94.091 122.63736 38.26900
13449 2021-09-09T00:53:49.754 283.093 122.90322 36.69514
12875 2021-09-09T00:58:32.847 189.033 123.06122 31.97359
12476 2021-09-09T01:01:41.880 189.03 122.97029 28.82588
12065 2021-09-09T01:04:50.910 472.893 122.88462 25.67818
10993 2021-09-09T01:12:43.803 94.867 122.46575 17.80891
10773 2021-09-09T01:14:18.670 94.842 122.17194 16.23506
10550 2021-09-09T01:15:53.512 94.118 121.88341 14.66121
10327 2021-09-09T01:17:27.630 94.103 122.14285 13.08736
10102 2021-09-09T01:19:01.733 378.624 122.40000 11.51350
09193 2021-09-09T01:25:20.357 188.926 121.83406 5.21809
08735 2021-09-09T01:28:29.283 4538.598 121.83406 2.07039
00371 2021-09-09T02:44:07.881 285.246 117.39131 -73.47455
00196 2021-09-09T02:48:53.127 189.444 115.20000 -78.19611
00110 2021-09-09T02:52:02.571 189.834 113.68421 -81.34381
00048 2021-09-09T02:55:12.405 99.462 110.76923 -84.49152
00026 2021-09-09T02:56:51.867 230.082 104.21053 -86.06537
00001 2021-09-09T03:00:41.949 117.213 25.71428 -89.21307
00020 2021-09-09T03:02:39.162 299.323 332.30771 -87.63922
00093 2021-09-09T03:07:38.485 190.335 309.37500 -82.91766
00173 2021-09-09T03:10:48.820 189.785 306.81818 -79.76996
00277 2021-09-09T03:13:58.605 188.796 305.35715 -76.62225
00407 2021-09-09T03:17:07.401 157.451 305.21741 -73.47455
16130 2021-09-09T03:19:44.852 125.098 304.57971 -70.85883
00646 2021-09-09T03:21:49.950 189.602 305.58139 -68.75299
00834 2021-09-09T03:24:59.552 190.011 304.89795 -65.60529
01044 2021-09-09T03:28:09.563 283.338 303.85321 -62.45758
01401 2021-09-09T03:32:52.901 189.653 303.84003 -57.73602
01665 2021-09-09T03:36:02.554 93.693 303.08823 -54.58831
01806 2021-09-09T03:37:36.247 284.19 303.82977 -53.01446
02254 2021-09-09T03:42:20.437 472.418 303.09677 -48.29290
03093 2021-09-09T03:50:12.855 9613.965 303.05084 -40.42364
15759 2021-09-09T06:30:26.820 94.703 123.07693 60.30293
15638 2021-09-09T06:32:01.523 377.737 122.45902 58.72908
15107 2021-09-09T06:38:19.260 94.687 122.95775 52.43367
14962 2021-09-09T06:39:53.947 661.415 122.44898 50.85982
13814 2021-09-09T06:50:55.362 94.376 122.35955 39.84285
13634 2021-09-09T06:52:29.738 94.342 122.63736 38.26900
13449 2021-09-09T06:54:04.080 189.271 122.90322 36.69514
13069 2021-09-09T06:57:13.351 188.988 122.17616 33.54744
12676 2021-09-09T07:00:22.339 755.756 122.11056 30.39973
10993 2021-09-09T07:12:58.095 94.591 122.46575 17.80891
10773 2021-09-09T07:14:32.686 188.979 122.17194 16.23506
10327 2021-09-09T07:17:41.665 94.394 122.14285 13.08736
10102 2021-09-09T07:19:16.059 94.382 122.40000 11.51350
09877 2021-09-09T07:20:50.441 377.962 122.65486 9.93965
08965 2021-09-09T07:27:08.403 188.975 122.62009 3.64424
08507 2021-09-09T07:30:17.378 4724.639 122.62009 0.49654
00197 2021-09-09T08:49:02.017 472.5 122.39999 -78.19611
00027 2021-09-09T08:56:54.517 97.396 123.15790 -86.06537
00012 2021-09-09T08:58:31.913 91.85 110.76923 -87.63922
00003 2021-09-09T09:00:03.763 87.106 128.57143 -89.21307
00007 2021-09-09T09:01:30.869 101.513 334.28571 -89.21307
00019 2021-09-09T09:03:12.382 188.857 304.61539 -87.63922
00062 2021-09-09T09:06:21.239 189.194 304.61539 -84.49152
00130 2021-09-09T09:09:30.433 189.038 303.15790 -81.34381
00222 2021-09-09T09:12:39.471 188.972 302.39999 -78.19611
00339 2021-09-09T09:15:48.443 189.022 302.85715 -75.04840
00481 2021-09-09T09:18:57.465 94.208 302.40002 -71.90070
00560 2021-09-09T09:20:31.673 189.159 303.75000 -70.32684
00736 2021-09-09T09:23:40.832 189.126 303.26086 -67.17914
00935 2021-09-09T09:26:49.958 130.953 302.33008 -64.03143
16072 2021-09-09T09:29:00.911 58.02 302.38239 -61.85047
01157 2021-09-09T09:29:58.931 94.456 302.08694 -60.88372
01277 2021-09-09T09:31:33.387 283.472 303.00000 -59.30987
01665 2021-09-09T09:36:16.859 189.055 303.08823 -54.58831
01950 2021-09-09T09:39:25.914 94.542 302.05478 -51.44061
02100 2021-09-09T09:41:00.456 90.247 302.40002 -49.86675
16121 2021-09-09T09:42:30.703 287.723 302.29837 -48.36361
02744 2021-09-09T09:47:18.426 9708.038 302.14285 -43.57134
15873 2021-09-09T12:29:06.464 283.56 121.62162 61.87680
15513 2021-09-09T12:33:50.024 94.133 121.88977 57.15523
15382 2021-09-09T12:35:24.157 284.018 121.36364 55.58138
14962 2021-09-09T12:40:08.175 94.275 122.44898 50.85982
14811 2021-09-09T12:41:42.450 94.164 121.97369 49.28596
14656 2021-09-09T12:43:16.614 94.719 121.52866 47.71211
14496 2021-09-09T12:44:51.333 188.877 121.86336 46.13826
14163 2021-09-09T12:48:00.210 94.681 121.76471 42.99055
13991 2021-09-09T12:49:34.891 94.636 122.06896 41.41670
13814 2021-09-09T12:51:09.527 377.821 122.35955 39.84285
13069 2021-09-09T12:57:27.348 188.914 122.17616 33.54744
12676 2021-09-09T13:00:36.262 188.911 122.11056 30.39973
12271 2021-09-09T13:03:45.173 188.913 122.04878 27.25203
11854 2021-09-09T13:06:54.086 283.924 121.99052 24.10432
11212 2021-09-09T13:11:38.010 94.315 122.76498 19.38277
10993 2021-09-09T13:13:12.325 94.286 122.46575 17.80891
10773 2021-09-09T13:14:46.611 188.938 122.17194 16.23506
10327 2021-09-09T13:17:55.549 94.657 122.14285 13.08736
10102 2021-09-09T13:19:30.206 94.643 122.40000 11.51350
09877 2021-09-09T13:21:04.849 377.905 122.65486 9.93965
08965 2021-09-09T13:27:22.754 188.962 122.62009 3.64424
08507 2021-09-09T13:30:31.716 188.963 122.62009 0.49654
08049 2021-09-09T13:33:40.679 5107.968 122.62009 -2.65117
00013 2021-09-09T14:58:48.647 264.02 138.46155 -87.63922
00018 2021-09-09T15:03:12.667 105.719 276.92310 -87.63922
00036 2021-09-09T15:04:58.386 90.214 293.68423 -86.06537
00061 2021-09-09T15:06:28.600 100.352 290.76923 -84.49152
00092 2021-09-09T15:08:08.952 188.779 298.12500 -82.91766
00172 2021-09-09T15:11:17.731 188.77 298.63635 -79.76996
00276 2021-09-09T15:14:26.501 189.645 298.92856 -76.62225
00406 2021-09-09T15:17:36.146 284.337 300.00003 -73.47455
00645 2021-09-09T15:22:20.483 188.795 301.39536 -68.75299
00833 2021-09-09T15:25:29.278 188.209 301.22449 -65.60529
01043 2021-09-09T15:28:37.487 283.76 300.55045 -62.45758
01400 2021-09-09T15:33:21.247 95.317 300.96002 -57.73602
01530 2021-09-09T15:34:56.564 283.6 301.84616 -56.16217
01950 2021-09-09T15:39:40.164 184.909 302.05478 -51.44061
16121 2021-09-09T15:42:45.073 97.964 302.29837 -48.36361
02413 2021-09-09T15:44:23.037 94.83 301.50000 -46.71905
02576 2021-09-09T15:45:57.867 94.78 301.82928 -45.14520
02744 2021-09-09T15:47:32.647 9800.535 302.14285 -43.57134
15758 2021-09-09T18:30:53.182 285.183 120.00000 60.30293
15382 2021-09-09T18:35:38.365 93.716 121.36364 55.58138
15247 2021-09-09T18:37:12.081 93.602 120.87592 54.00752
15106 2021-09-09T18:38:45.683 285.029 120.42254 52.43367
14656 2021-09-09T18:43:30.712 94.899 121.52866 47.71211
14496 2021-09-09T18:45:05.611 93.821 121.86336 46.13826
14332 2021-09-09T18:46:39.432 94.916 121.44579 44.56441
14163 2021-09-09T18:48:14.348 472.391 121.76471 42.99055
13261 2021-09-09T18:56:06.739 94.859 121.90476 35.12129
13069 2021-09-09T18:57:41.598 188.786 122.17616 33.54744
12676 2021-09-09T19:00:50.384 188.781 122.11056 30.39973
12271 2021-09-09T19:03:59.165 188.78 122.04878 27.25203
11854 2021-09-09T19:07:07.945 284.594 121.99052 24.10432
11212 2021-09-09T19:11:52.539 93.978 122.76498 19.38277
10993 2021-09-09T19:13:26.517 93.95 122.46575 17.80891
10773 2021-09-09T19:15:00.467 283.729 122.17194 16.23506
10102 2021-09-09T19:19:44.196 94.876 122.40000 11.51350
09877 2021-09-09T19:21:19.072 94.865 122.65486 9.93965
09650 2021-09-09T19:22:53.937 282.873 122.90749 8.36580
08965 2021-09-09T19:27:36.810 188.901 122.62009 3.64424
08507 2021-09-09T19:30:45.711 284.673 122.62009 0.49654
07820 2021-09-09T19:35:30.384 5357.263 123.40611 -4.22502
00035 2021-09-09T21:04:47.647 200.374 274.73685 -86.06537
00091 2021-09-09T21:08:08.021 293.7 286.87500 -82.91766
00221 2021-09-09T21:13:01.721 190.866 295.19998 -78.19611
00338 2021-09-09T21:16:12.587 188.769 297.14285 -75.04840
00480 2021-09-09T21:19:21.356 285.593 297.60001 -71.90070
00735 2021-09-09T21:24:06.949 187.438 299.34781 -67.17914
00934 2021-09-09T21:27:14.387 285.152 298.83493 -64.03143
01276 2021-09-09T21:31:59.539 283.852 300.00000 -59.30987
01664 2021-09-09T21:36:43.391 378.107 300.44116 -54.58831
02253 2021-09-09T21:43:01.498 95.825 300.77417 -48.29290
02413 2021-09-09T21:44:37.323 9892.125 301.50000 -46.71905
15872 2021-09-10T00:29:29.448 191.168 118.37838 61.87680
15637 2021-09-10T00:32:40.616 92.994 119.50820 58.72908
15512 2021-09-10T00:34:13.610 286.199 119.05512 57.15523
